Local Part Number,Component Type,Package,Value,Tolerance,Power,Composition,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Manufacturer 1,Manufacturer Part Number 1,Supplier 1,Supplier Part Number 1,Manufacturer 2,Manufacturer Part Number 2,Supplier 2,Supplier Part Number 2,Manufacturer 3,Manufacturer Part Number 3,Supplier 3,Supplier Part Number 3
RES0402-0646,Resistor,SMT-0402,453K,1%,1/16W,Thick Film,Resistor 453K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402453KFKED,Digikey,541-453KLCT-ND,Samsung,RC1005F4533CS,Digikey,1276-4258-1-ND,Stackpole Electronics,RMCF0402FT453K,Digikey,RMCF0402FT453KCT-ND
RES0402-0647,Resistor,SMT-0402,464K,1%,1/16W,Thick Film,Resistor 464K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402464KFKED,Digikey,541-464KLCT-ND,Samsung,RC1005F4643CS,Digikey,1276-4259-1-ND,Stackpole Electronics,RMCF0402FT464K,Digikey,RMCF0402FT464KCT-ND
RES0402-0648,Resistor,SMT-0402,470K,1%,1/16W,Thick Film,Resistor 470K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402470KFKED,Digikey,541-470KLCT-ND,Samsung,RC1005F474CS,Digikey,1276-4260-1-ND,Stackpole Electronics,RMCF0402FT470K,Digikey,RMCF0402FT470KCT-ND
RES0402-0649,Resistor,SMT-0402,475K,1%,1/16W,Thick Film,Resistor 475K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402475KFKED,Digikey,541-475KLCT-ND,Samsung,RC1005F4753CS,Digikey,1276-4261-1-ND,Stackpole Electronics,RMCF0402FT475K,Digikey,RMCF0402FT475KCT-ND
RES0402-0650,Resistor,SMT-0402,487K,1%,1/16W,Thick Film,Resistor 487K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402487KFKED,Digikey,541-487KLCT-ND,Samsung,RC1005F4873CS,Digikey,1276-4262-1-ND,Stackpole Electronics,RMCF0402FT487K,Digikey,RMCF0402FT487KCT-ND
RES0402-0651,Resistor,SMT-0402,499K,1%,1/16W,Thick Film,Resistor 499K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402499KFKED,Digikey,541-499KLCT-ND,Samsung,RC1005F4993CS,Digikey,1276-4263-1-ND,Stackpole Electronics,RMCF0402FT499K,Digikey,RMCF0402FT499KCT-ND
RES0402-0652,Resistor,SMT-0402,510K,1%,1/16W,Thick Film,Resistor 510K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402510KFKED,Digikey,541-510KLCT-ND,Samsung,RC1005F514CS,Digikey,1276-4264-1-ND,Stackpole Electronics,RMCF0402FT510K,Digikey,RMCF0402FT510KCT-ND
RES0402-0653,Resistor,SMT-0402,511K,1%,1/16W,Thick Film,Resistor 511K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402511KFKED,Digikey,541-511KLCT-ND,Samsung,RC1005F5113CS,Digikey,1276-4265-1-ND,Stackpole Electronics,RMCF0402FT511K,Digikey,RMCF0402FT511KCT-ND
RES0402-0654,Resistor,SMT-0402,523K,1%,1/16W,Thick Film,Resistor 523K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402523KFKED,Digikey,541-523KLCT-ND,Samsung,RC1005F5233CS,Digikey,1276-4266-1-ND,Stackpole Electronics,RMCF0402FT523K,Digikey,RMCF0402FT523KCT-ND
RES0402-0655,Resistor,SMT-0402,536K,1%,1/16W,Thick Film,Resistor 536K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402536KFKED,Digikey,541-536KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT536K,Digikey,RMCF0402FT536KCT-ND
RES0402-0656,Resistor,SMT-0402,549K,1%,1/16W,Thick Film,Resistor 549K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402549KFKED,Digikey,541-549KLCT-ND,Samsung,RC1005F5493CS,Digikey,1276-3472-1-ND,Stackpole Electronics,RMCF0402FT549K,Digikey,RMCF0402FT549KCT-ND
RES0402-0657,Resistor,SMT-0402,560K,1%,1/16W,Thick Film,Resistor 560K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402560KFKED,Digikey,541-560KLCT-ND,Samsung,RC1005F564CS,Digikey,1276-4267-1-ND,Stackpole Electronics,RMCF0402FT560K,Digikey,RMCF0402FT560KCT-ND
RES0402-0658,Resistor,SMT-0402,562K,1%,1/16W,Thick Film,Resistor 562K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402562KFKED,Digikey,541-562KLCT-ND,Samsung,RC1005F5623CS,Digikey,1276-4268-1-ND,Stackpole Electronics,RMCF0402FT562K,Digikey,RMCF0402FT562KCT-ND
RES0402-0659,Resistor,SMT-0402,576K,1%,1/16W,Thick Film,Resistor 576K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402576KFKED,Digikey,541-576KLCT-ND,Samsung,RC1005F5763CS,Digikey,1276-4269-1-ND,Stackpole Electronics,RMCF0402FT576K,Digikey,RMCF0402FT576KCT-ND
RES0402-0660,Resistor,SMT-0402,590K,1%,1/16W,Thick Film,Resistor 590K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402590KFKED,Digikey,541-590KLCT-ND,Samsung,RC1005F5903CS,Digikey,1276-4270-1-ND,Stackpole Electronics,RMCF0402FT590K,Digikey,RMCF0402FT590KCT-ND
RES0402-0661,Resistor,SMT-0402,604K,1%,1/16W,Thick Film,Resistor 604K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402604KFKED,Digikey,541-604KLCT-ND,Samsung,RC1005F6043CS,Digikey,1276-4271-1-ND,Stackpole Electronics,RMCF0402FT604K,Digikey,RMCF0402FT604KCT-ND
RES0402-0662,Resistor,SMT-0402,619K,1%,1/16W,Thick Film,Resistor 619K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402619KFKED,Digikey,541-619KLCT-ND,Samsung,RC1005F6193CS,Digikey,1276-4272-1-ND,Stackpole Electronics,RMCF0402FT619K,Digikey,RMCF0402FT619KCT-ND
RES0402-0663,Resistor,SMT-0402,620K,1%,1/16W,Thick Film,Resistor 620K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402620KFKED,Digikey,541-620KLCT-ND,Samsung,RC1005F624CS,Digikey,1276-4273-1-ND,,,,
RES0402-0664,Resistor,SMT-0402,634K,1%,1/16W,Thick Film,Resistor 634K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402634KFKED,Digikey,541-634KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT634K,Digikey,RMCF0402FT634KCT-ND
RES0402-0665,Resistor,SMT-0402,649K,1%,1/16W,Thick Film,Resistor 649K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402649KFKED,Digikey,541-649KLCT-ND,Samsung,RC1005F6493CS,Digikey,1276-4274-1-ND,Stackpole Electronics,RMCF0402FT649K,Digikey,RMCF0402FT649KCT-ND
RES0402-0666,Resistor,SMT-0402,665K,1%,1/16W,Thick Film,Resistor 665K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402665KFKED,Digikey,541-665KLCT-ND,Samsung,RC1005F6653CS,Digikey,1276-4275-1-ND,Stackpole Electronics,RMCF0402FT665K,Digikey,RMCF0402FT665KCT-ND
RES0402-0667,Resistor,SMT-0402,680K,1%,1/16W,Thick Film,Resistor 680K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402680KFKED,Digikey,541-680KLCT-ND,Samsung,RC1005F684CS,Digikey,1276-4276-1-ND,,,,
RES0402-0668,Resistor,SMT-0402,681K,1%,1/16W,Thick Film,Resistor 681K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402681KFKED,Digikey,541-681KLCT-ND,Samsung,RC1005F6813CS,Digikey,1276-4277-1-ND,Stackpole Electronics,RMCF0402FT681K,Digikey,RMCF0402FT681KCT-ND
RES0402-0669,Resistor,SMT-0402,698K,1%,1/16W,Thick Film,Resistor 698K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402698KFKED,Digikey,541-698KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT698K,Digikey,RMCF0402FT698KCT-ND
RES0402-0670,Resistor,SMT-0402,715K,1%,1/16W,Thick Film,Resistor 715K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402715KFKED,Digikey,541-715KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT715K,Digikey,RMCF0402FT715KCT-ND
RES0402-0671,Resistor,SMT-0402,732K,1%,1/16W,Thick Film,Resistor 732K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402732KFKED,Digikey,541-732KLCT-ND,Samsung,RC1005F7323CS,Digikey,1276-4278-1-ND,Stackpole Electronics,RMCF0402FT732K,Digikey,RMCF0402FT732KCT-ND
RES0402-0672,Resistor,SMT-0402,750K,1%,1/16W,Thick Film,Resistor 750K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402750KFKED,Digikey,541-750KLCT-ND,Samsung,RC1005F754CS,Digikey,1276-4279-1-ND,Stackpole Electronics,RMCF0402FT750K,Digikey,RMCF0402FT750KCT-ND
RES0402-0673,Resistor,SMT-0402,768K,1%,1/16W,Thick Film,Resistor 768K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402768KFKED,Digikey,541-768KLCT-ND,Samsung,RC1005F7683CS,Digikey,1276-4280-1-ND,Stackpole Electronics,RMCF0402FT768K,Digikey,RMCF0402FT768KCT-ND
RES0402-0674,Resistor,SMT-0402,787K,1%,1/16W,Thick Film,Resistor 787K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402787KFKED,Digikey,541-787KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT787K,Digikey,RMCF0402FT787KCT-ND
RES0402-0675,Resistor,SMT-0402,806K,1%,1/16W,Thick Film,Resistor 806K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402806KFKED,Digikey,541-806KLCT-ND,Samsung,RC1005F8063CS,Digikey,1276-4281-1-ND,Stackpole Electronics,RMCF0402FT806K,Digikey,RMCF0402FT806KCT-ND
RES0402-0676,Resistor,SMT-0402,820K,1%,1/16W,Thick Film,Resistor 820K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402820KFKED,Digikey,541-820KLCT-ND,Samsung,RC1005F824CS,Digikey,1276-4282-1-ND,Stackpole Electronics,RMCF0402FT820K,Digikey,RMCF0402FT820KCT-ND
RES0402-0677,Resistor,SMT-0402,825K,1%,1/16W,Thick Film,Resistor 825K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402825KFKED,Digikey,541-825KLCT-ND,Samsung,RC1005F8253CS,Digikey,1276-4283-1-ND,Stackpole Electronics,RMCF0402FT825K,Digikey,RMCF0402FT825KCT-ND
RES0402-0678,Resistor,SMT-0402,845K,1%,1/16W,Thick Film,Resistor 845K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402845KFKED,Digikey,541-845KLCT-ND,Samsung,RC1005F8453CS,Digikey,1276-4284-1-ND,Stackpole Electronics,RMCF0402FT845K,Digikey,RMCF0402FT845KCT-ND
RES0402-0679,Resistor,SMT-0402,866K,1%,1/16W,Thick Film,Resistor 866K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402866KFKED,Digikey,541-866KLCT-ND,Samsung,RC1005F8663CS,Digikey,1276-4285-1-ND,Stackpole Electronics,RMCF0402FT866K,Digikey,RMCF0402FT866KCT-ND
RES0402-0680,Resistor,SMT-0402,887K,1%,1/16W,Thick Film,Resistor 887K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402887KFKED,Digikey,541-887KLCT-ND,Samsung,RC1005F8873CS,Digikey,1276-4286-1-ND,Stackpole Electronics,RMCF0402FT887K,Digikey,RMCF0402FT887KCT-ND
RES0402-0681,Resistor,SMT-0402,909K,1%,1/16W,Thick Film,Resistor 909K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402909KFKED,Digikey,541-909KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT909K,Digikey,RMCF0402FT909KCT-ND
RES0402-0682,Resistor,SMT-0402,910K,1%,1/16W,Thick Film,Resistor 910K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402910KFKED,Digikey,541-910KLCT-ND,Samsung,RC1005F914CS,Digikey,1276-4287-1-ND,,,,
RES0402-0683,Resistor,SMT-0402,931K,1%,1/16W,Thick Film,Resistor 931K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402931KFKED,Digikey,541-931KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT931K,Digikey,RMCF0402FT931KCT-ND
RES0402-0684,Resistor,SMT-0402,953K,1%,1/16W,Thick Film,Resistor 953K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402953KFKED,Digikey,541-953KLCT-ND,Samsung,RC1005F9533CS,Digikey,1276-4288-1-ND,Stackpole Electronics,RMCF0402FT953K,Digikey,RMCF0402FT953KCT-ND
RES0402-0685,Resistor,SMT-0402,976K,1%,1/16W,Thick Film,Resistor 976K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402976KFKED,Digikey,541-976KLCT-ND,Samsung,RC1005F9763CS,Digikey,1276-4289-1-ND,Stackpole Electronics,RMCF0402FT976K,Digikey,RMCF0402FT976KCT-ND
RES0402-0686,Resistor,SMT-0402,1.00M,1%,1/16W,Thick Film,Resistor 1.00M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M00FKED,Digikey,541-1.00MLCT-ND,Samsung,RC1005F105CS,Digikey,1276-3433-1-ND,Stackpole Electronics,RMCF0402FT1M00,Digikey,RMCF0402FT1M00CT-ND
RES0402-0687,Resistor,SMT-0402,1.02M,1%,1/16W,Thick Film,Resistor 1.02M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M02FKED,Digikey,541-1.02MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M02,Digikey,RMCF0402FT1M02CT-ND
RES0402-0688,Resistor,SMT-0402,1.05M,1%,1/16W,Thick Film,Resistor 1.05M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M05FKED,Digikey,541-1.05MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M05,Digikey,RMCF0402FT1M05CT-ND
RES0402-0689,Resistor,SMT-0402,1.07M,1%,1/16W,Thick Film,Resistor 1.07M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M07FKED,Digikey,541-1.07MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M07,Digikey,RMCF0402FT1M07CT-ND
RES0402-0690,Resistor,SMT-0402,1.10M,1%,1/16W,Thick Film,Resistor 1.10M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M10FKED,Digikey,541-1.10MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M10,Digikey,RMCF0402FT1M10CT-ND
RES0402-0691,Resistor,SMT-0402,1.13M,1%,1/16W,Thick Film,Resistor 1.13M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M13FKED,Digikey,541-1.13MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M13,Digikey,RMCF0402FT1M13CT-ND
RES0402-0692,Resistor,SMT-0402,1.15M,1%,1/16W,Thick Film,Resistor 1.15M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M15FKED,Digikey,541-1.15MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M15,Digikey,RMCF0402FT1M15CT-ND
RES0402-0693,Resistor,SMT-0402,1.18M,1%,1/16W,Thick Film,Resistor 1.18M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M18FKED,Digikey,541-1.18MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M18,Digikey,RMCF0402FT1M18CT-ND
RES0402-0694,Resistor,SMT-0402,1.20M,1%,1/16W,Thick Film,Resistor 1.20M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M20FKED,Digikey,541-1.20MLCT-ND,Samsung,RC1005F125CS,Digikey,1276-4290-1-ND,Stackpole Electronics,RMCF0402FT1M20,Digikey,RMCF0402FT1M20CT-ND
RES0402-0695,Resistor,SMT-0402,1.21M,1%,1/16W,Thick Film,Resistor 1.21M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M21FKED,Digikey,541-1.21MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M21,Digikey,RMCF0402FT1M21CT-ND
RES0402-0696,Resistor,SMT-0402,1.24M,1%,1/16W,Thick Film,Resistor 1.24M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M24FKED,Digikey,541-1.24MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M24,Digikey,RMCF0402FT1M24CT-ND
RES0402-0697,Resistor,SMT-0402,1.27M,1%,1/16W,Thick Film,Resistor 1.27M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M27FKED,Digikey,541-1.27MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M27,Digikey,RMCF0402FT1M27CT-ND
RES0402-0698,Resistor,SMT-0402,1.30M,1%,1/16W,Thick Film,Resistor 1.30M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M30FKED,Digikey,541-1.30MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M30,Digikey,RMCF0402FT1M30CT-ND
RES0402-0699,Resistor,SMT-0402,1.33M,1%,1/16W,Thick Film,Resistor 1.33M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M33FKED,Digikey,541-1.33MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M33,Digikey,RMCF0402FT1M33CT-ND
RES0402-0700,Resistor,SMT-0402,1.37M,1%,1/16W,Thick Film,Resistor 1.37M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M37FKED,Digikey,541-1.37MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M37,Digikey,RMCF0402FT1M37CT-ND
RES0402-0701,Resistor,SMT-0402,1.40M,1%,1/16W,Thick Film,Resistor 1.40M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M40FKED,Digikey,541-1.40MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M40,Digikey,RMCF0402FT1M40CT-ND
RES0402-0702,Resistor,SMT-0402,1.43M,1%,1/16W,Thick Film,Resistor 1.43M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M43FKED,Digikey,541-1.43MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M43,Digikey,RMCF0402FT1M43CT-ND
RES0402-0703,Resistor,SMT-0402,1.47M,1%,1/16W,Thick Film,Resistor 1.47M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M47FKED,Digikey,541-1.47MLCT-ND,Samsung,RC1005F1474CS,Digikey,1276-4291-1-ND,Stackpole Electronics,RMCF0402FT1M47,Digikey,RMCF0402FT1M47CT-ND
RES0402-0704,Resistor,SMT-0402,1.50M,1%,1/16W,Thick Film,Resistor 1.50M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M50FKED,Digikey,541-1.50MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M50,Digikey,RMCF0402FT1M50CT-ND
RES0402-0705,Resistor,SMT-0402,1.54M,1%,1/16W,Thick Film,Resistor 1.54M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M54FKED,Digikey,541-1.54MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M54,Digikey,RMCF0402FT1M54CT-ND
RES0402-0706,Resistor,SMT-0402,1.58M,1%,1/16W,Thick Film,Resistor 1.58M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M58FKED,Digikey,541-1.58MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M58,Digikey,RMCF0402FT1M58CT-ND
RES0402-0707,Resistor,SMT-0402,1.60M,1%,1/16W,Thick Film,Resistor 1.60M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M60FKED,Digikey,541-1.60MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M60,Digikey,RMCF0402FT1M60CT-ND
RES0402-0708,Resistor,SMT-0402,1.62M,1%,1/16W,Thick Film,Resistor 1.62M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M62FKED,Digikey,541-1.62MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M62,Digikey,RMCF0402FT1M62CT-ND
RES0402-0709,Resistor,SMT-0402,1.65M,1%,1/16W,Thick Film,Resistor 1.65M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M65FKED,Digikey,541-1.65MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M65,Digikey,RMCF0402FT1M65CT-ND
RES0402-0710,Resistor,SMT-0402,1.69M,1%,1/16W,Thick Film,Resistor 1.69M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M69FKED,Digikey,541-1.69MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M69,Digikey,RMCF0402FT1M69CT-ND
RES0402-0711,Resistor,SMT-0402,1.74M,1%,1/16W,Thick Film,Resistor 1.74M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M74FKED,Digikey,541-1.74MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M74,Digikey,RMCF0402FT1M74CT-ND
RES0402-0712,Resistor,SMT-0402,1.78M,1%,1/16W,Thick Film,Resistor 1.78M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M78FKED,Digikey,541-1.78MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M78,Digikey,RMCF0402FT1M78CT-ND
RES0402-0713,Resistor,SMT-0402,1.80M,1%,1/16W,Thick Film,Resistor 1.80M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M80FKED,Digikey,541-1.80MLCT-ND,Samsung,RC1005F185CS,Digikey,1276-4292-1-ND,Stackpole Electronics,RMCF0402FT1M80,Digikey,RMCF0402FT1M80CT-ND
RES0402-0714,Resistor,SMT-0402,1.82M,1%,1/16W,Thick Film,Resistor 1.82M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M82FKED,Digikey,541-1.82MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M82,Digikey,RMCF0402FT1M82CT-ND
